region,date,sessions,add_to_carts,checkouts,total_orders
Oaxaca,12/14/2023,482.8,18.7,25.5,0
Baja California Sur,3/16/2024,481.1,20.4,17,3.4
Nayarit,10/16/2024,481.1,18.7,3.4,0
Colima,5/8/2024,481.1,18.7,20.4,1.7
Durango,3/15/2024,481.1,18.7,15.3,1.7
Campeche,12/22/2023,481.1,17,15.3,6.8
Baja California Sur,3/5/2024,481.1,25.5,13.6,3.4
Durango,4/10/2024,481.1,23.8,17,1.7
Colima,9/18/2024,481.1,13.6,8.5,0
Nayarit,5/22/2024,481.1,17,10.2,0
Nayarit,12/12/2023,481.1,20.4,15.3,0
Campeche,4/23/2024,481.1,10.2,1.7,0
Colima,9/10/2024,481.1,15.3,6.8,0
Baja California Sur,3/1/2024,481.1,17,1.7,0
Chiapas,12/28/2023,479.4,17,17,0
Zacatecas,12/8/2023,479.4,10.2,6.8,0
Campeche,3/13/2024,479.4,23.8,1.7,0
Aguascalientes,1/15/2024,479.4,17,17,1.7
Campeche,2/17/2024,479.4,17,17,0
Zacatecas,2/29/2024,479.4,10.2,3.4,1.7
Campeche,1/3/2024,479.4,22.1,25.5,8.5
Oaxaca,3/15/2024,479.4,15.3,6.8,0
Baja California Sur,3/29/2024,479.4,23.8,8.5,3.4
Nayarit,4/2/2024,479.4,22.1,6.8,5.1
Durango,3/28/2024,479.4,6.8,0,0
Colima,8/11/2024,479.4,32.3,13.6,1.7
Campeche,4/20/2024,479.4,11.9,6.8,0
Zacatecas,12/23/2023,479.4,20.4,11.9,0
Nayarit,7/3/2024,477.7,15.3,0,0
Oaxaca,5/3/2024,477.7,17,8.5,3.4
Nayarit,12/21/2023,477.7,13.6,10.2,1.7
Colima,9/22/2024,477.7,25.5,6.8,5.1
Tlaxcala,4/3/2024,477.7,13.6,10.2,1.7
Baja California Sur,4/26/2024,477.7,10.2,0,0
Colima,9/17/2024,477.7,15.3,18.7,3.4
Campeche,2/26/2024,477.7,11.9,13.6,3.4
Campeche,2/20/2024,477.7,18.7,25.5,5.1
Durango,9/26/2024,477.7,23.8,3.4,1.7
Oaxaca,2/27/2024,477.7,17,8.5,1.7
Tlaxcala,8/24/2024,476,11.9,6.8,3.4
Nayarit,12/13/2023,476,20.4,11.9,0
Colima,10/5/2024,476,13.6,1.7,0
Durango,3/29/2024,476,27.2,11.9,1.7
Baja California Sur,3/4/2024,476,10.2,6.8,3.4
Zacatecas,5/13/2024,476,18.7,0,0
Chiapas,1/26/2024,476,11.9,11.9,1.7
Chiapas,2/14/2024,476,20.4,13.6,1.7
Colima,9/27/2024,476,20.4,5.1,0
Tlaxcala,5/1/2024,474.3,17,10.2,3.4
Oaxaca,12/21/2023,474.3,23.8,22.1,1.7
Campeche,1/13/2024,474.3,28.9,20.4,3.4
Oaxaca,4/10/2024,474.3,20.4,17,3.4
Zacatecas,6/20/2024,474.3,20.4,13.6,3.4
Baja California Sur,4/25/2024,474.3,13.6,1.7,0
Campeche,4/13/2024,474.3,6.8,0,0
Oaxaca,6/28/2024,474.3,18.7,3.4,1.7
Aguascalientes,1/9/2024,474.3,17,11.9,5.1
Durango,4/24/2024,474.3,6.8,1.7,0
Aguascalientes,4/27/2024,474.3,11.9,5.1,3.4
Nayarit,9/1/2024,474.3,22.1,3.4,0
Aguascalientes,1/20/2024,474.3,6.8,8.5,1.7
Colima,5/2/2024,472.6,23.8,17,1.7
Nayarit,7/20/2024,472.6,30.6,10.2,3.4
Campeche,1/5/2024,472.6,23.8,18.7,3.4
Tlaxcala,8/28/2024,472.6,15.3,3.4,0
Tlaxcala,8/12/2024,472.6,30.6,10.2,0
San Luis Potosí,1/23/2024,472.6,22.1,8.5,1.7
Durango,5/10/2024,470.9,18.7,6.8,1.7
Tlaxcala,8/23/2024,470.9,17,8.5,1.7
Aguascalientes,2/3/2024,470.9,20.4,17,0
Zacatecas,5/11/2024,470.9,8.5,1.7,0
Nayarit,12/19/2023,470.9,20.4,23.8,0
Aguascalientes,2/20/2024,470.9,18.7,20.4,1.7
Zacatecas,3/31/2024,470.9,15.3,5.1,1.7
Colima,3/8/2024,470.9,15.3,8.5,0
Hidalgo,2/14/2024,470.9,25.5,27.2,8.5
Zacatecas,4/20/2024,470.9,20.4,5.1,0
Baja California Sur,6/19/2024,470.9,27.2,11.9,1.7
Durango,9/24/2024,470.9,15.3,8.5,1.7
Oaxaca,3/19/2024,470.9,18.7,11.9,0
Durango,5/9/2024,469.2,6.8,5.1,1.7
Oaxaca,4/23/2024,469.2,10.2,1.7,1.7
Campeche,3/16/2024,469.2,39.1,17,3.4
Campeche,4/27/2024,469.2,15.3,8.5,1.7
Campeche,6/6/2024,469.2,20.4,10.2,0
Campeche,3/25/2024,469.2,10.2,3.4,0
Chiapas,6/2/2024,469.2,22.1,6.8,3.4
Nayarit,7/1/2024,469.2,30.6,18.7,1.7
Campeche,2/16/2024,469.2,18.7,15.3,1.7
Zacatecas,3/13/2024,469.2,22.1,5.1,0
Baja California Sur,6/8/2024,469.2,22.1,6.8,3.4
Oaxaca,3/14/2024,469.2,23.8,15.3,3.4
Zacatecas,6/17/2024,469.2,22.1,10.2,0
Tlaxcala,5/2/2024,469.2,11.9,11.9,1.7
Oaxaca,6/17/2024,467.5,18.7,11.9,1.7
Zacatecas,6/18/2024,467.5,34,8.5,1.7
Campeche,6/9/2024,467.5,35.7,23.8,6.8
Campeche,1/20/2024,467.5,23.8,18.7,1.7
Nayarit,10/24/2024,467.5,10.2,10.2,3.4
Nayarit,10/20/2024,467.5,15.3,3.4,0
Chiapas,12/31/2023,467.5,6.8,8.5,0
Campeche,12/11/2023,467.5,22.1,15.3,1.7
Tlaxcala,11/1/2024,467.5,11.9,11.9,1.7
Baja California Sur,3/6/2024,467.5,18.7,5.1,1.7
Campeche,5/25/2024,467.5,20.4,11.9,3.4
San Luis Potosí,2/24/2024,467.5,15.3,15.3,3.4
Campeche,1/12/2024,465.8,8.5,8.5,0
Campeche,3/27/2024,465.8,11.9,6.8,1.7
Chiapas,2/22/2024,465.8,20.4,15.3,5.1
Campeche,5/9/2024,465.8,22.1,10.2,3.4
Durango,3/5/2024,465.8,23.8,5.1,1.7
Campeche,4/21/2024,464.1,10.2,1.7,1.7
San Luis Potosí,2/14/2024,464.1,17,13.6,1.7
Nayarit,3/8/2024,464.1,18.7,8.5,0
Baja California Sur,1/13/2024,464.1,27.2,15.3,3.4
Oaxaca,7/8/2024,464.1,25.5,8.5,0
Baja California Sur,5/14/2024,464.1,25.5,3.4,1.7
Durango,12/15/2023,464.1,20.4,13.6,1.7
Zacatecas,12/16/2023,464.1,20.4,20.4,1.7
Nayarit,4/1/2024,464.1,20.4,5.1,0
Campeche,1/17/2024,464.1,22.1,13.6,0
Nayarit,4/5/2024,462.4,5.1,6.8,0
Baja California Sur,6/7/2024,462.4,18.7,6.8,0
Colima,7/4/2024,462.4,15.3,8.5,5.1
Baja California Sur,6/9/2024,462.4,25.5,6.8,1.7
Oaxaca,4/30/2024,462.4,15.3,5.1,0
Nayarit,8/16/2024,462.4,22.1,11.9,0
Zacatecas,7/25/2024,462.4,23.8,13.6,1.7
Aguascalientes,5/10/2024,462.4,22.1,10.2,1.7
Colima,9/25/2024,462.4,17,3.4,0
Aguascalientes,1/21/2024,460.7,13.6,11.9,0
Durango,4/28/2024,460.7,17,0,0
Aguascalientes,6/22/2024,460.7,22.1,8.5,1.7
Colima,3/9/2024,460.7,13.6,3.4,1.7
Baja California Sur,8/18/2024,460.7,17,8.5,3.4
Colima,3/19/2024,460.7,22.1,8.5,0
Tlaxcala,7/30/2024,460.7,20.4,8.5,0
Tlaxcala,12/12/2023,460.7,25.5,27.2,3.4
Aguascalientes,5/26/2024,460.7,10.2,6.8,0
Oaxaca,7/30/2024,459,35.7,13.6,1.7
Tlaxcala,6/28/2024,459,25.5,11.9,0
Nayarit,10/7/2024,459,11.9,1.7,0
Campeche,1/24/2024,459,20.4,27.2,6.8
Colima,4/17/2024,459,15.3,8.5,0
Tlaxcala,10/29/2024,459,13.6,6.8,3.4
Aguascalientes,1/8/2024,459,18.7,20.4,5.1
Campeche,6/20/2024,459,15.3,8.5,0
Nayarit,10/22/2024,459,28.9,6.8,0
Durango,9/25/2024,459,17,10.2,1.7
Nayarit,12/17/2023,459,15.3,13.6,1.7
Colima,7/30/2024,459,30.6,13.6,3.4
Baja California Sur,5/9/2024,459,11.9,5.1,0
Zacatecas,6/10/2024,457.3,17,3.4,1.7
Colima,8/19/2024,457.3,25.5,5.1,1.7
Nayarit,7/15/2024,457.3,18.7,8.5,1.7
Campeche,6/8/2024,457.3,25.5,15.3,1.7
Baja California Sur,4/21/2024,457.3,13.6,6.8,3.4
Tlaxcala,7/7/2024,457.3,27.2,17,3.4
Aguascalientes,2/4/2024,457.3,15.3,3.4,0
Colima,3/10/2024,457.3,22.1,8.5,1.7
Baja California Sur,6/20/2024,457.3,17,5.1,0
Aguascalientes,1/10/2024,457.3,22.1,22.1,1.7
Campeche,6/7/2024,457.3,17,15.3,0
Colima,4/10/2024,457.3,20.4,3.4,0
Durango,9/27/2024,457.3,15.3,5.1,0
Baja California Sur,5/13/2024,457.3,13.6,5.1,0
Baja California Sur,3/14/2024,457.3,18.7,6.8,0
Zacatecas,3/7/2024,457.3,22.1,11.9,3.4
Aguascalientes,5/29/2024,457.3,18.7,10.2,5.1
Hidalgo,12/24/2023,457.3,18.7,20.4,1.7
Nayarit,10/23/2024,457.3,20.4,6.8,3.4
Colima,10/31/2024,457.3,20.4,8.5,1.7
Nayarit,9/10/2024,455.6,11.9,1.7,1.7
Aguascalientes,6/8/2024,455.6,18.7,6.8,3.4
Oaxaca,12/22/2023,455.6,20.4,17,0
Durango,6/9/2024,455.6,15.3,6.8,0
Durango,6/29/2024,455.6,20.4,6.8,1.7
Oaxaca,4/16/2024,455.6,11.9,3.4,0
Baja California Sur,4/28/2024,455.6,13.6,3.4,1.7
Durango,3/12/2024,455.6,8.5,5.1,0
Aguascalientes,1/16/2024,455.6,22.1,15.3,1.7
Baja California Sur,6/14/2024,455.6,11.9,1.7,0
Campeche,1/22/2024,455.6,20.4,17,3.4
Tlaxcala,9/2/2024,453.9,17,11.9,3.4
Tlaxcala,10/30/2024,453.9,11.9,0,0
Zacatecas,3/15/2024,453.9,11.9,10.2,1.7
Nayarit,10/13/2024,453.9,18.7,5.1,1.7
Campeche,12/8/2023,453.9,11.9,18.7,5.1
Aguascalientes,2/5/2024,453.9,18.7,17,0
Durango,3/13/2024,453.9,17,5.1,1.7
Tlaxcala,9/26/2024,452.2,20.4,6.8,0
Colima,9/11/2024,452.2,17,6.8,0
Tlaxcala,8/18/2024,452.2,22.1,11.9,3.4
Oaxaca,3/7/2024,452.2,15.3,5.1,3.4
Colima,12/5/2023,452.2,25.5,18.7,1.7
Zacatecas,6/15/2024,452.2,22.1,3.4,1.7
Baja California Sur,4/20/2024,452.2,17,3.4,0
Durango,12/23/2023,452.2,15.3,15.3,0
Baja California Sur,7/6/2024,452.2,13.6,8.5,3.4
Nayarit,4/4/2024,452.2,13.6,10.2,3.4
Tlaxcala,12/21/2023,452.2,8.5,3.4,0
Campeche,5/11/2024,452.2,13.6,11.9,3.4
Oaxaca,3/28/2024,450.5,22.1,10.2,6.8
Baja California Sur,2/20/2024,450.5,11.9,3.4,0
Nayarit,12/7/2023,450.5,35.7,20.4,1.7
Baja California Sur,6/12/2024,450.5,11.9,5.1,0
Baja California Sur,4/14/2024,450.5,11.9,0,0
Campeche,6/16/2024,450.5,11.9,0,0
Oaxaca,3/26/2024,450.5,18.7,5.1,3.4
Campeche,2/5/2024,450.5,25.5,15.3,5.1
Oaxaca,3/13/2024,448.8,25.5,6.8,0
Aguascalientes,2/24/2024,448.8,8.5,13.6,1.7
Oaxaca,5/24/2024,448.8,10.2,5.1,0
Nayarit,8/7/2024,448.8,25.5,5.1,0
Zacatecas,6/14/2024,448.8,30.6,6.8,0
Nayarit,10/14/2024,448.8,10.2,1.7,0
Nayarit,7/31/2024,448.8,15.3,15.3,3.4
Tlaxcala,8/9/2024,448.8,27.2,8.5,0
Oaxaca,3/16/2024,448.8,27.2,11.9,1.7
Nayarit,9/29/2024,447.1,10.2,3.4,1.7
Hidalgo,2/22/2024,447.1,5.1,8.5,1.7
Nayarit,10/31/2024,447.1,5.1,6.8,0
San Luis Potosí,5/28/2024,447.1,22.1,18.7,3.4
Colima,3/4/2024,447.1,27.2,17,0
Baja California Sur,1/16/2024,447.1,17,11.9,0
Aguascalientes,6/23/2024,447.1,17,10.2,0
Oaxaca,3/27/2024,447.1,10.2,5.1,1.7
Aguascalientes,1/25/2024,447.1,22.1,10.2,1.7
Oaxaca,12/19/2023,447.1,11.9,17,0
Zacatecas,6/9/2024,447.1,17,5.1,0
Baja California Sur,1/10/2024,445.4,22.1,10.2,0
Campeche,4/26/2024,445.4,25.5,6.8,0
Campeche,1/28/2024,445.4,20.4,20.4,1.7
Oaxaca,12/10/2023,445.4,25.5,13.6,1.7
Tlaxcala,4/16/2024,445.4,11.9,5.1,1.7
Oaxaca,1/1/2024,445.4,8.5,6.8,0
Nayarit,5/1/2024,445.4,17,5.1,1.7
Oaxaca,3/12/2024,445.4,22.1,13.6,1.7
Colima,6/29/2024,445.4,20.4,8.5,0
Colima,3/18/2024,445.4,15.3,10.2,1.7
Campeche,12/9/2023,445.4,8.5,8.5,1.7
Nayarit,7/9/2024,445.4,10.2,11.9,3.4
Tlaxcala,8/10/2024,445.4,23.8,10.2,1.7
Zacatecas,9/14/2024,445.4,11.9,3.4,1.7
Durango,5/14/2024,445.4,13.6,5.1,0
Campeche,2/6/2024,443.7,20.4,17,0
Campeche,2/7/2024,443.7,23.8,28.9,1.7
Durango,4/25/2024,443.7,5.1,1.7,1.7
Tlaxcala,7/15/2024,443.7,11.9,5.1,1.7
Nayarit,12/22/2023,443.7,20.4,13.6,0
Zacatecas,1/18/2024,443.7,15.3,13.6,1.7
Nayarit,10/29/2024,443.7,15.3,5.1,0
Aguascalientes,1/3/2024,443.7,27.2,25.5,5.1
Colima,4/7/2024,442,10.2,5.1,1.7
Zacatecas,5/28/2024,442,20.4,13.6,1.7
Nayarit,8/19/2024,442,18.7,11.9,3.4
Durango,3/30/2024,442,11.9,10.2,0
Tlaxcala,7/8/2024,442,20.4,11.9,3.4
Durango,7/6/2024,442,11.9,11.9,5.1
Durango,6/4/2024,442,15.3,6.8,1.7
Colima,8/17/2024,442,3.4,1.7,0
Zacatecas,1/1/2024,442,6.8,8.5,0
Tlaxcala,12/13/2023,442,20.4,10.2,3.4
Aguascalientes,2/6/2024,442,17,13.6,0
Colima,8/28/2024,442,22.1,0,0
Nayarit,10/25/2024,442,13.6,5.1,1.7
Baja California Sur,1/22/2024,442,13.6,8.5,1.7
Baja California Sur,6/23/2024,440.3,23.8,3.4,1.7
Oaxaca,2/1/2024,440.3,20.4,22.1,5.1
Nayarit,9/9/2024,440.3,15.3,3.4,1.7
Baja California Sur,6/25/2024,440.3,20.4,5.1,1.7
Durango,3/3/2024,440.3,13.6,0,0
Durango,6/10/2024,438.6,11.9,11.9,0
Tlaxcala,4/9/2024,438.6,17,8.5,0
Oaxaca,5/8/2024,438.6,27.2,6.8,0
Nayarit,8/17/2024,438.6,17,11.9,1.7
Colima,4/15/2024,438.6,22.1,3.4,0
Baja California Sur,6/15/2024,438.6,23.8,10.2,1.7
Aguascalientes,1/29/2024,438.6,17,11.9,3.4
Oaxaca,4/15/2024,438.6,13.6,6.8,1.7
Durango,7/5/2024,436.9,18.7,6.8,0
San Luis Potosí,5/27/2024,436.9,23.8,8.5,1.7
Baja California Sur,1/12/2024,436.9,28.9,13.6,5.1
Zacatecas,9/15/2024,436.9,11.9,10.2,1.7
Nayarit,4/8/2024,436.9,10.2,1.7,0
Baja California Sur,8/29/2024,436.9,15.3,5.1,0
Zacatecas,6/4/2024,436.9,17,3.4,0
Oaxaca,5/2/2024,436.9,17,11.9,0
Baja California Sur,2/16/2024,435.2,15.3,10.2,1.7
Zacatecas,4/27/2024,435.2,17,3.4,1.7
Campeche,1/9/2024,435.2,17,10.2,1.7
Durango,4/11/2024,435.2,25.5,5.1,0
Baja California Sur,4/27/2024,435.2,17,0,0
Colima,4/29/2024,435.2,13.6,18.7,3.4
Campeche,6/19/2024,435.2,18.7,3.4,1.7
Durango,9/20/2024,435.2,15.3,6.8,1.7
Colima,4/30/2024,435.2,18.7,8.5,0
Oaxaca,4/21/2024,435.2,11.9,1.7,0
Baja California Sur,2/17/2024,433.5,20.4,10.2,1.7
Zacatecas,3/14/2024,433.5,15.3,5.1,0
Campeche,2/23/2024,433.5,18.7,23.8,1.7
Baja California Sur,5/28/2024,433.5,11.9,3.4,1.7
Colima,12/6/2023,433.5,17,17,1.7
Baja California Sur,7/5/2024,433.5,17,0,0
Oaxaca,2/29/2024,433.5,11.9,10.2,0
Oaxaca,3/5/2024,433.5,20.4,10.2,1.7
Oaxaca,3/1/2024,433.5,18.7,8.5,1.7
Colima,4/16/2024,433.5,17,5.1,0
Durango,9/21/2024,433.5,18.7,3.4,1.7
Nayarit,3/12/2024,433.5,15.3,8.5,1.7
Aguascalientes,6/7/2024,431.8,10.2,5.1,1.7
Zacatecas,5/27/2024,431.8,25.5,15.3,1.7
Oaxaca,2/28/2024,431.8,10.2,11.9,1.7
Oaxaca,4/14/2024,431.8,13.6,10.2,3.4
Colima,4/18/2024,431.8,15.3,1.7,0
Nayarit,10/26/2024,431.8,13.6,5.1,1.7
Colima,9/13/2024,431.8,15.3,3.4,0
Baja California Sur,2/9/2024,431.8,18.7,18.7,0
Oaxaca,5/4/2024,431.8,22.1,10.2,5.1
Oaxaca,12/7/2023,431.8,20.4,17,0
Aguascalientes,2/15/2024,431.8,18.7,25.5,0
Durango,6/12/2024,431.8,17,3.4,1.7
Oaxaca,3/22/2024,430.1,23.8,11.9,1.7
Baja California Sur,1/14/2024,430.1,23.8,11.9,3.4
Nayarit,3/24/2024,430.1,15.3,1.7,0
Aguascalientes,2/26/2024,430.1,22.1,15.3,1.7
Oaxaca,3/21/2024,430.1,22.1,13.6,3.4
Nayarit,8/26/2024,430.1,17,3.4,0
Baja California Sur,4/13/2024,430.1,17,11.9,1.7
Campeche,12/30/2023,430.1,17,15.3,5.1
Tlaxcala,10/31/2024,430.1,15.3,10.2,0
Campeche,5/14/2024,430.1,22.1,6.8,0
Campeche,6/25/2024,428.4,23.8,15.3,1.7
Baja California Sur,3/30/2024,428.4,17,11.9,1.7
Tlaxcala,12/23/2023,428.4,13.6,18.7,1.7
Campeche,1/11/2024,428.4,20.4,27.2,3.4
Aguascalientes,1/24/2024,428.4,23.8,10.2,1.7
Campeche,2/25/2024,428.4,10.2,10.2,1.7
Durango,8/28/2024,428.4,10.2,3.4,0
Oaxaca,3/6/2024,428.4,11.9,13.6,3.4
Campeche,6/3/2024,426.7,10.2,8.5,1.7
Baja California Sur,1/15/2024,426.7,11.9,10.2,1.7
Durango,9/22/2024,426.7,20.4,1.7,0
Campeche,1/31/2024,426.7,15.3,20.4,1.7
Aguascalientes,5/31/2024,426.7,15.3,8.5,1.7
Nayarit,10/3/2024,426.7,20.4,3.4,1.7
Nayarit,7/30/2024,426.7,17,18.7,3.4
Nayarit,8/24/2024,426.7,22.1,0,0
Nayarit,3/4/2024,426.7,10.2,3.4,0
Aguascalientes,1/12/2024,426.7,27.2,11.9,3.4
Tlaxcala,8/16/2024,426.7,10.2,6.8,3.4
Oaxaca,12/15/2023,426.7,18.7,11.9,0
Campeche,3/14/2024,426.7,18.7,6.8,0
Baja California Sur,5/24/2024,425,18.7,10.2,0
Tlaxcala,8/13/2024,425,25.5,17,1.7
Colima,12/19/2023,425,17,18.7,1.7
Zacatecas,3/1/2024,425,13.6,6.8,1.7
Aguascalientes,1/31/2024,425,17,8.5,0
Zacatecas,5/26/2024,425,13.6,17,3.4
Aguascalientes,1/4/2024,425,22.1,8.5,0
San Luis Potosí,12/31/2023,425,17,13.6,1.7
Durango,3/2/2024,425,17,5.1,0
Oaxaca,4/11/2024,425,17,8.5,1.7
Nayarit,9/3/2024,425,8.5,3.4,1.7
Colima,9/24/2024,425,27.2,11.9,1.7
Baja California Sur,6/13/2024,425,10.2,1.7,0
Oaxaca,3/17/2024,425,17,1.7,0
Durango,4/22/2024,425,15.3,6.8,0
Baja California Sur,2/28/2024,425,13.6,6.8,0
Zacatecas,6/24/2024,425,25.5,10.2,1.7
Baja California Sur,3/3/2024,423.3,17,3.4,0
Durango,5/28/2024,423.3,17,3.4,0
Colima,3/26/2024,423.3,18.7,6.8,1.7
Baja California Sur,1/17/2024,423.3,20.4,15.3,0
Tlaxcala,9/24/2024,423.3,17,8.5,1.7
Colima,4/12/2024,423.3,18.7,6.8,1.7
Nayarit,10/12/2024,423.3,17,8.5,3.4
Durango,9/17/2024,423.3,15.3,3.4,0
Oaxaca,3/18/2024,423.3,20.4,8.5,0
Colima,5/7/2024,423.3,13.6,11.9,1.7
Baja California Sur,6/21/2024,421.6,17,6.8,0
Tlaxcala,5/4/2024,421.6,11.9,13.6,0
Aguascalientes,2/11/2024,421.6,17,18.7,3.4
Campeche,1/25/2024,421.6,11.9,13.6,3.4
Oaxaca,4/29/2024,421.6,5.1,5.1,1.7
Durango,5/11/2024,421.6,13.6,6.8,0
Campeche,3/2/2024,421.6,15.3,10.2,0
Nayarit,5/21/2024,421.6,10.2,10.2,3.4
Tlaxcala,12/6/2023,419.9,23.8,22.1,1.7
Oaxaca,5/7/2024,419.9,13.6,5.1,1.7
Campeche,2/21/2024,419.9,32.3,22.1,3.4
Nayarit,8/4/2024,419.9,20.4,17,3.4
Nayarit,9/28/2024,419.9,8.5,1.7,0
Aguascalientes,1/13/2024,419.9,22.1,23.8,3.4
Zacatecas,1/7/2024,419.9,17,11.9,1.7
Durango,4/20/2024,419.9,13.6,5.1,3.4
Colima,8/10/2024,419.9,18.7,5.1,0
Tlaxcala,9/27/2024,419.9,17,13.6,3.4
Oaxaca,3/20/2024,418.2,20.4,10.2,0
Zacatecas,3/29/2024,418.2,15.3,5.1,3.4
Nayarit,12/15/2023,418.2,15.3,17,3.4
Oaxaca,1/8/2024,418.2,13.6,8.5,1.7
Zacatecas,6/21/2024,418.2,20.4,17,1.7
Aguascalientes,1/14/2024,418.2,18.7,11.9,3.4
Zacatecas,2/18/2024,418.2,30.6,25.5,3.4
Baja California Sur,1/11/2024,418.2,11.9,13.6,5.1
Aguascalientes,1/6/2024,418.2,25.5,17,3.4
Durango,4/23/2024,418.2,8.5,0,0
Baja California Sur,2/1/2024,418.2,11.9,8.5,0
Zacatecas,6/16/2024,418.2,8.5,5.1,0
Tlaxcala,5/5/2024,416.5,10.2,5.1,1.7
Oaxaca,9/14/2024,416.5,10.2,3.4,1.7
Oaxaca,3/2/2024,416.5,15.3,5.1,0
Colima,3/27/2024,416.5,17,5.1,1.7
Nayarit,8/11/2024,416.5,17,15.3,0
San Luis Potosí,5/25/2024,416.5,6.8,3.4,1.7
Colima,6/10/2024,416.5,22.1,10.2,3.4
Baja California Sur,2/2/2024,416.5,20.4,8.5,0
Colima,12/18/2023,416.5,22.1,20.4,1.7
Aguascalientes,12/28/2023,416.5,17,11.9,3.4
Tlaxcala,8/19/2024,416.5,15.3,13.6,1.7
Baja California Sur,2/23/2024,414.8,15.3,10.2,1.7
Aguascalientes,5/30/2024,414.8,18.7,13.6,0
Durango,1/10/2024,414.8,28.9,11.9,0
Baja California Sur,3/2/2024,414.8,15.3,1.7,1.7
Zacatecas,1/10/2024,414.8,22.1,11.9,0
Baja California Sur,2/27/2024,414.8,20.4,17,1.7
Zacatecas,1/3/2024,414.8,18.7,13.6,0
Tlaxcala,12/20/2023,414.8,17,17,0
Tlaxcala,6/10/2024,414.8,27.2,11.9,3.4
Tlaxcala,8/17/2024,414.8,18.7,5.1,1.7
Oaxaca,12/17/2023,414.8,20.4,20.4,3.4
Zacatecas,6/8/2024,414.8,22.1,8.5,3.4
Zacatecas,6/19/2024,414.8,17,8.5,1.7
Campeche,1/29/2024,414.8,10.2,10.2,1.7
Colima,3/16/2024,414.8,17,13.6,3.4
Tlaxcala,8/20/2024,414.8,11.9,8.5,0
Oaxaca,4/19/2024,414.8,13.6,8.5,0
Nayarit,7/28/2024,413.1,25.5,11.9,3.4
Campeche,1/19/2024,413.1,18.7,17,3.4
Nayarit,8/13/2024,413.1,20.4,1.7,1.7
Campeche,2/9/2024,413.1,20.4,15.3,1.7
Campeche,3/28/2024,413.1,17,8.5,0
Nayarit,5/5/2024,413.1,25.5,3.4,1.7
Colima,4/6/2024,413.1,10.2,1.7,1.7
Nayarit,8/18/2024,413.1,17,6.8,1.7
Durango,4/26/2024,413.1,10.2,1.7,1.7
Zacatecas,6/13/2024,411.4,23.8,8.5,1.7
Tlaxcala,8/29/2024,411.4,18.7,1.7,0
Durango,6/11/2024,411.4,10.2,5.1,1.7
Baja California Sur,2/7/2024,411.4,10.2,13.6,0
Nayarit,6/30/2024,411.4,18.7,6.8,3.4
Nayarit,4/3/2024,411.4,6.8,3.4,0
Baja California Sur,1/18/2024,409.7,17,18.7,3.4
Nayarit,9/2/2024,409.7,8.5,6.8,0
Nayarit,9/4/2024,409.7,8.5,3.4,0
Zacatecas,6/26/2024,409.7,25.5,8.5,0
Durango,6/19/2024,409.7,18.7,5.1,0
Campeche,1/6/2024,409.7,13.6,8.5,0
San Luis Potosí,12/27/2023,409.7,22.1,20.4,0
Baja California Sur,9/15/2024,409.7,11.9,0,0
Aguascalientes,1/23/2024,409.7,17,11.9,1.7
Tlaxcala,6/29/2024,409.7,25.5,5.1,0
Oaxaca,1/7/2024,408,11.9,11.9,3.4
Zacatecas,1/8/2024,408,10.2,8.5,3.4
Zacatecas,1/22/2024,408,11.9,8.5,1.7
Baja California Sur,6/22/2024,408,20.4,8.5,0
Tlaxcala,9/23/2024,408,8.5,1.7,0
Colima,3/17/2024,408,20.4,8.5,1.7
Baja California Sur,1/1/2024,408,15.3,13.6,1.7
Aguascalientes,2/9/2024,408,11.9,5.1,1.7
Durango,6/27/2024,408,17,5.1,1.7
Colima,4/23/2024,408,17,10.2,1.7
Durango,2/28/2024,408,15.3,15.3,0
Colima,3/20/2024,408,10.2,8.5,0
Campeche,6/26/2024,408,15.3,5.1,0
Durango,5/26/2024,408,17,3.4,0
Baja California Sur,1/29/2024,406.3,22.1,11.9,3.4
Colima,7/6/2024,406.3,11.9,6.8,0
Baja California Sur,5/27/2024,406.3,20.4,10.2,0
Baja California Sur,2/5/2024,406.3,11.9,5.1,0
Nayarit,8/25/2024,406.3,15.3,8.5,1.7
Colima,9/20/2024,406.3,25.5,8.5,1.7
Nayarit,8/15/2024,406.3,11.9,10.2,1.7
Durango,3/14/2024,406.3,11.9,3.4,1.7
Campeche,6/15/2024,406.3,23.8,1.7,0
Nayarit,12/10/2023,406.3,20.4,10.2,0
Baja California Sur,1/21/2024,406.3,13.6,10.2,0
Durango,6/23/2024,406.3,11.9,3.4,1.7
Colima,12/20/2023,406.3,6.8,8.5,0
Colima,12/22/2023,406.3,5.1,5.1,1.7
Baja California Sur,6/6/2024,406.3,8.5,3.4,0
Oaxaca,6/27/2024,406.3,11.9,10.2,3.4
Zacatecas,1/25/2024,404.6,20.4,17,0
Tlaxcala,7/6/2024,404.6,17,10.2,1.7
Nayarit,10/18/2024,404.6,8.5,5.1,0
Durango,2/1/2024,404.6,15.3,8.5,1.7
Aguascalientes,2/23/2024,404.6,23.8,20.4,1.7
Zacatecas,6/23/2024,404.6,18.7,6.8,3.4
Baja California Sur,5/11/2024,404.6,15.3,6.8,1.7
Durango,1/7/2024,404.6,8.5,5.1,0
Colima,3/23/2024,404.6,11.9,8.5,5.1
Nayarit,8/20/2024,404.6,22.1,6.8,0
